Book Name,Book URL,Book Genre,Book Image,Book Author,Book Rating,Book Tags,Book Language,Description,Book Slug,Book Chapters,Novel Status,thumbnail,novelLink
Custom Made Demon King,https://www.novelupdates.com/series/custom-made-demon-king/,Action:Adventure:Fantasy:Martial Arts:Mystery:Sci-fi:Supernatural:Xuanhuan,https://cdn.novelupdates.com/images/2020/08/custommadedemonkingu.jpg,Dark Old Demon,(3.4 / 5.0 33 votes),"Angels,Beastkin,Calm Protagonist,Charismatic Protagonist,Cheats,Contracts,Dark,Demons,Dragons,Evil Protagonist,Evolution,Fallen Angels,Fantasy World,Gate to Another World,Godly Powers,Heaven,Hidden Abilities,Hiding True Identity,Interdimensional Travel,Male Protagonist,Monster Society,Multiple Realms,Mythology,Parallel Worlds,Pets,Proactive Protagonist,Protagonist with Multiple Bodies,Reincarnation,Ruthless Protagonist,Souls,Strength-based Social Hierarchy,Summoning Magic,Vampires,Weak to Strong,World Hopping,World Tree",Chinese,"Roy’s life was nothing special. The only thing commendable was the last few moments when he saved a mother and her child from a drunk driver.
…
It’s really an egg! Damn it what kind of monster have I become? Did I fall into Hell instead of making it to Heaven??
Join Roy as he ventures through various worlds with the Custom Made Demon King System—a system that allows Roy to draw anything he can imagine and create it through exchanging souls!
",custom-made-demon-king, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_33246.jpg,https://wuxiaworld.site/novel/custom-made-demon-king-webnovel-freeread/
Scholar’s Advanced Technological System,https://www.novelupdates.com/series/scholars-advanced-technological-system/,Comedy:School Life:Sci-fi:Slice of Life,https://cdn.novelupdates.com/images/2019/07/scholar1.jpg,Morning Star LL,(3.4 / 5.0 102 votes),"Average-looking Protagonist,College/University,Determined Protagonist,Fast Learner,Genius Protagonist,Library,Male Protagonist,Modern Day,Nationalism,Poor Protagonist,System Administrator",Chinese,"After suffering from a heat stroke while working under the scorching heat of summer Lu Zhou a hardworking but poor university student somehow becomes the owner of an advanced technological system. With the cheat given by the system his university life changes overnight.
A Master’s degree? Easy.
PhD? Not a problem.
From a nobody he quickly becomes a huge celebrity in the world of science. With the missions given by the system he is on his way to winning a Nobel Prize.
“System can points be exchanged for money?”
“No.”
“F**k what use are you then!?”
“This system will make you the ultimate scholar the kind that lords over all of humanity. What use will money be to you?”
",scholars-advanced-technological-system, 21 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_23558.jpg,https://wuxiaworld.site/novel/scholars-advanced-technological-system-wuxia-novels-freeread-mtl/
King of Gods,https://www.novelupdates.com/series/king-of-gods/,Action:Adventure:Fantasy:Harem:Martial Arts:Tragedy:Xuanhuan,https://cdn.novelupdates.com/images/2016/07/king-of-gods.jpg,Fast Food Restaurant,(4.2 / 5.0 1198 votes),"Appearance Changes,Arrogant Characters,Beasts,Bloodlines,Calm Protagonist,Confident Protagonist,Cunning Protagonist,Dragons,Eye Powers,Handsome Male Lead,Heterochromia,Late Romance,Magic Formations,Monsters,Personality Changes,Polygamy,Reincarnation,Sudden Strength Gain,Unique Cultivation Technique,World Travel",Chinese,"His will is tough and he is unwilling to be normal. However his pathway was destined to be that way being born in a small sect’s branch.
However one day his left eye merges with the eye of an Ancient God in an accident. From that moment on he turns from a fish into a dragon.
He rises up like a star walking the path of a legendary cultivator.
From being a tiny small ant at the bottom of the world he rises step by step into a place full of powerful sects strong ancient clans and countless geniuses.
This is an era of legends.
",king-of-gods, 0 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_7051.jpg,https://wuxiaworld.site/novel/king-of-gods-webnovel/
Insanely Pampered Wife: Divine Doctor Fifth Young Miss,https://www.novelupdates.com/series/insanely-pampered-wife-divine-doctor-fifth-young-miss/,Action:Adventure:Fantasy:Gender Bender:Josei:Romance:School Life:Xuanhuan,https://cdn.novelupdates.com/images/2018/01/InsanelyPamperedWifeDivineDoctorFifthYoungMiss.jpg,扇骨木,(4.1 / 5.0 248 votes),"Adapted to Manhua,Arrogant Characters,Beautiful Female Lead,Clever Protagonist,Cross-dressing,Dense Protagonist,Doting Love Interests,Female Protagonist,Handsome Male Lead,Hiding True Abilities,Magical Space,Pill Concocting,Shameless Protagonist,Spirits,Time Skip,Weak to Strong",Chinese,"She was the Fifth Young Miss of the revered General’s Residence but was seen to be useless as tr*sh. Promiscuous and flirtatious to a fault she was finally killed by mistake under the hands of the attendants of the man she was chasing; She was a genius favoured by the Heavens but ultimately murdered by an insidious plot and all who shared her bloodline pursued and exterminated which caused her to lust for revenge to be paid in blood. The day the genius had unwittingly taken up the body of that useless tr*sh and opened her eyes her fate had completely changed!!!
Refining elixirs and the smelting of weapons were tough?
That did not daunt her.
Beast Tamers were rare?
She had easily gained the title of Emperor Beast Tamer!
Forced marriages!?
Men being arrogant because they are good looking?
She stretches her hand out and easily pulls devilishly handsome men to her: The Demonic King brothers would easily take their place. A devilish glance a slight shimmer of movement and that man would suddenly disappear the next moment. He turned back around his devilish smile alluring: “Let’s continue with the topic let’s have a child!”
This is another interesting story with transmigrating and very fun filled characters that will delight you.
",insanely-pampered-wife-divine-doctor-fifth-young-miss, 100 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_9599.jpg,https://wuxiaworld.site/novel/insanely-pampered-wife-divine-doctor-fifth-young-miss-free-mtl/
Legend of Swordsman,https://www.novelupdates.com/series/legend-of-swordsman/,Action:Adventure:Martial Arts:Xuanhuan,https://cdn.novelupdates.com/images/2018/12/Legend-of-Swordsman.jpg,Mr. Money,(3.1 / 5.0 63 votes),"Absent Parents,Betrayal,Body Tempering,Clever Protagonist,Cold Protagonist,Cultivation,Fast Cultivation,Handsome Male Lead,Long Separations,Marriage,Mysterious Family Background,Power Couple,Soul Power,Strong Love Interests,Unique Cultivation Technique,World Travel",Chinese,"Jian Wushuang was reborn in adversity. In order to get his revenge he began to cultivate Heavenly Creation Skill. With the help of the Heaven defying cultivation method Jian Wushuang gradually grew into a peerless genius from an ordinary practitioner. With a sword in hand no one is his match. Using his extraordinary Sword Principle he killed all his opponents and eventually became number one Sword Master from time immemorial.
",legend-of-swordsman, 117 Chapters,Ongoing,,https://wuxiaworld.site/novel/legend-of-swordsman-wuxia-world/
Gourmet of Another World,https://www.novelupdates.com/series/gourmet-of-another-world/,Action:Adventure:Comedy:Fantasy:Xuanhuan,https://cdn.novelupdates.com/images/2017/04/gourmetanotherworld.jpg,Li Hongtian,(4.0 / 5.0 408 votes),"Beast Companions,Calm Protagonist,Chefs,Cultivation,Game Elements,Mature Protagonist,Mythical Beasts,Restaurant,System Administrator,Underestimated Protagonist,Weak to Strong",Chinese,"In a fantasy world where martial artists can split mountains and creeks with a wave of their hand and break rivers with a kick there exists a little restaurant like this. 
The restaurant isn’t large but it is a place where countless apex existences will rush into.
There you can taste egg-fried rice made from phoenix eggs and dragon blood rice.
There you can drink strong wine brewed from vermillion fruit and water from the fountain of life.
There you can taste the barbecued meat of a ninth grade supreme beast sprinkled with black pepper. 
What? You want to abduct the chef? That’s not going to happen because there’s a divine beast of unfathomable level the Hellhound lying at the entrance. 
Oh that chef also has a robotic assistant that killed a ninth grade supreme being with a single hand and a group of crazy women whose stomachs were conquered.
",gourmet-of-another-world, 129 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_11028.jpg,https://wuxiaworld.site/novel/gourmet-of-another-world-webnovel-wuxiaworld-freeread-novel/
Returning from the Immortal World,https://www.novelupdates.com/series/returning-from-the-immortal-world/,Action:Adventure:Harem:Xuanhuan,https://cdn.novelupdates.com/images/2018/07/descarga-11.jpg,Jing Ye Ji Si,(3.4 / 5.0 540 votes),"Adapted to Manhua,Army Building,Beasts,Betrayal,Boss-Subordinate Relationship,Business Management,Childcare,Cultivation,Eidetic Memory,Gambling,Handsome Male Lead,Honest Protagonist,Late Romance,Loyal Subordinates,Male Protagonist,Modern Day,Pill Concocting,Polygamy,Racism,Romantic Subplot,Single Parent,Transmigration,Underestimated Protagonist,Weak to Strong,Werebeasts",Chinese,"A supreme expert in the Immortal World had died and a strand of his soul returned to its original body on Earth. Tang Xiu discovered with amazement that ten thousand years passed in the Immortal World yet only a single year passed on Earth.
Ruthlessly betrayed by his lover and trusted friends Tang Xiu found that his soul went back to his previous body on Earth and despite he spent 10000 years in the Immortal World just a year has passed on Earth and many things have changed. Having an unsurpassed knowledge Tang Xiu will protect his loved ones and go back to the Immortal World to take his revenge.
",returning-from-the-immortal-world, 164 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_7566.jpg,https://wuxiaworld.site/novel/returning-from-the-immortal-world-webnovel-mtl/
Crazy Leveling System,https://www.novelupdates.com/series/crazy-leveling-system/,Action:Adventure:Shounen:Xianxia:Xuanhuan,https://cdn.novelupdates.com/images/2019/04/Logo.jpg,Crazy Meng Meng,(3.3 / 5.0 137 votes),"Absent Parents,Arrogant Characters,Beast Companions,Blacksmith,Cheats,Crafting,Cunning Protagonist,Devoted Love Interests,Fast Cultivation,Handsome Male Lead,Hot-blooded Protagonist,Late Romance,Lottery,Magic Formations,Marriage,Mysterious Family Background,Overpowered Protagonist,Phoenixes,Pregnancy,Ruthless Protagonist,Skill Assimilation,Soul Power,Sword And Magic,Transmigration,Underestimated Protagonist,Weak to Strong",Chinese,"Your meridians cannot be cultivated? It’s ok! There is the Crazy Leveling System: Do missions kill monsters swallow other people’s spiritual power make pills or forge weapons and participate in big battles. You can gain experience!
EXP is too low? No worries! I have double EXP card ten times EXP card! EXP bursts and level rises!
What genius big family young master empire emperor and talent? In the face of this Crazy Leveling System they are far behind!
“Huh did I level up again?” Yi Tianyun woke up and found himself level up again…
",crazy-leveling-system, 523 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_21698.jpg,https://wuxiaworld.site/novel/crazy-leveling-system-novel-free/
Kill the Hero,https://www.novelupdates.com/series/kill-the-hero/,Action:Adventure:Fantasy,https://cdn.novelupdates.com/images/2018/10/KH.jpg,D-Dart,(3.7 / 5.0 170 votes),"Accelerated Growth,Antihero Protagonist,Blacksmith,Cold Protagonist,Determined Protagonist,Evil Organizations,Grinding,Hunters,Male Protagonist,Modern Day,Necromancer,Poisons,Racism,Schemes And Conspiracies,Strong to Stronger",Korean,"In a game-like world where dungeons monsters and players appear.
In that world only I knew the truth.
“Let’s save the world together. Let’s put an end to this game.”
The secret that the man who’s idolized as the “Messiah who will save the world” is actually trying to rule it as its emperor.
Only I who experienced his betrayal. I who was murdered by him and returned to the past know the truth.
",kill-the-hero, 234 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_19228.jpg,https://wuxiaworld.site/novel/kill-the-hero/
Prodigiously Amazing Weaponsmith,https://www.novelupdates.com/series/prodigiously-amazing-weaponsmith/,Action:Adventure:Drama:Gender Bender:Josei:Romance:Xianxia,https://cdn.novelupdates.com/images/2017/03/PAW.jpg,Shui Qingqing,(3.5 / 5.0 251 votes),"Academy,Ancient China,Artifacts,Beautiful Female Lead,Black Belly,Clever Protagonist,Cultivation,Devoted Love Interests,Female Protagonist,Handsome Male Lead,Lovers Reunited,Money Grubber,Persistent Love Interests,Phoenixes,Ruthless Protagonist,Slow Growth at Start,Smart Couple,Tragic Past,Unique Cultivation Technique",Chinese,"When tr*sh becomes a genius—one word: Fierce! Two words: Two-faced! Three words: Too heaven defying!
She is the foremost and outstanding armament refining master. Passing through a dynasty and became a publicly humiliated and bullied Third Young Miss. Ancient beasts too outrageous? Obediently become a docile pet or I’ll make you into soup!
Ninth rank talent rare talent in a thousand years? She was born with a godly constitution crushing all geniuses!
Peak level Profound Grade Armament beyond priceless? Sorry to embarrass but the bowl she uses to feed the cat is already at the God Grade….. she possessed a pair of eyes that could see through everything yet she couldn’t see through—him!
Merely exposing his demonic smile Prince Mou lightly loosened his belt: “Can’t see through? Do not fret you can slowly view when you return to the room. I’ll allow you to scrupulously inspect from head to toe.”
",prodigiously-amazing-weaponsmith, 91 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_10746.jpg,https://wuxiaworld.site/novel/prodigiously-amazing-weaponsmith-freeread/
